user_id,user_type,hdyhau,plan_name,created_at,plan_started_at,plan_canceled_at,trial_started_at,trial_ended_at,converted_from_trial
6876,student,search,free,2025-09-02 13:57:13.916151,,,,,
6877,student,chatgpt,free,2025-09-01 17:17:21.020081,,,,,
6878,teacher,friend,free,2025-09-13 06:16:49.555753,,,,,
6879,professional,friend,free,2025-09-10 16:24:29.207296,,,,,
6880,student,social_media,free,2025-09-21 02:24:44.681837,,,,,
6881,student,social_media,free,2025-09-10 02:15:51.748273,,,2025-09-10 03:06:10.042251,2025-09-17 03:06:10.042251,
6882,student,friend,free,2025-09-04 23:20:50.105310,,,,,
6883,student,search,free,2025-09-07 22:08:53.796054,,,,,
6884,professional,friend,free,2025-09-24 17:59:53.549240,,,,,
6885,student,social_media,free,2025-09-16 12:11:45.243901,,,,,
6886,professional,friend,premium,2025-09-13 05:46:33.357941,2025-09-27 01:56:16.731824,,,,False
6887,student,search,free,2025-09-26 20:16:38.632399,,,,,
6888,student,friend,free,2025-09-16 21:12:00.823190,,,2025-09-16 21:59:43.443869,2025-09-23 21:59:43.443869,
6889,teacher,chatgpt,free,2025-09-28 13:16:35.418002,,,,,
6890,student,search,free,2025-09-12 06:52:44.982416,,,2025-09-12 07:40:49.238369,2025-09-19 07:40:49.238369,
6891,professional,search,free,2025-09-26 14:13:01.417985,,,,,
6892,student,friend,free,2025-09-03 15:41:29.330440,,,,,
6893,student,friend,free,2025-09-09 23:54:35.424320,,,,,
6894,student,friend,free,2025-09-08 19:32:20.646055,,,2025-09-08 19:54:43.546704,2025-09-15 19:54:43.546704,
6895,student,chatgpt,free,2025-09-26 19:11:25.694312,,,,,
6896,student,friend,free,2025-09-08 05:05:49.445269,,,,,
6897,student,social_media,free,2025-09-02 04:36:15.826871,,,,,
6898,professional,social_media,free,2025-09-17 19:02:26.225940,,,,,
6899,student,friend,free,2025-09-12 11:51:09.083489,,,,,
6900,student,friend,free,2025-09-10 07:11:33.998440,,,,,
6901,student,friend,free,2025-09-23 05:01:25.805958,,,,,
6902,student,chatgpt,free,2025-09-06 13:30:34.561091,,,,,
6903,student,search,free,2025-09-13 21:05:04.878337,,,,,
6904,professional,friend,free,2025-09-03 14:55:35.253491,,,,,
6905,teacher,search,free,2025-09-15 04:35:13.738119,,,,,
6906,student,search,free,2025-09-29 05:09:55.039998,,,,,
6907,teacher,social_media,free,2025-09-24 03:24:53.525912,,,,,
6908,student,chatgpt,free,2025-09-25 02:38:53.973036,,,,,
6909,student,search,free,2025-09-20 06:10:58.782752,,,,,
6910,student,friend,premium,2025-09-06 16:54:55.908599,2025-09-06 17:02:58.670197,,,,False
6911,professional,friend,free,2025-09-04 00:31:28.157868,,,,,
6912,professional,friend,free,2025-09-11 20:39:11.705106,,,,,
6913,student,search,free,2025-09-10 00:57:46.823696,,,,,
6914,student,friend,free,2025-09-15 08:01:28.060769,,,,,
6915,student,friend,free,2025-09-18 10:08:16.029470,,,,,
6916,teacher,friend,free,2025-09-01 17:38:33.800275,,,,,
6917,professional,chatgpt,free,2025-09-01 01:54:30.519712,,,,,
6918,teacher,friend,premium,2025-09-10 10:11:19.605601,2025-09-10 10:22:50.688225,2025-10-09 11:48:35.428559,,,False
6919,student,friend,free,2025-09-21 09:54:51.864494,,,,,
6920,teacher,chatgpt,free,2025-09-11 20:46:40.893120,,,,,
6921,teacher,chatgpt,free,2025-09-26 22:15:38.777944,,,,,
6922,professional,search,free,2025-09-29 11:55:53.482421,,,,,
6923,teacher,search,free,2025-09-29 04:08:48.746462,,,,,
6924,professional,search,free,2025-09-24 06:54:27.627333,,,,,
6925,teacher,search,free,2025-09-13 20:28:59.734329,,,,,
6926,professional,search,free,2025-09-14 15:20:59.952387,,,,,
6927,teacher,social_media,free,2025-09-15 02:06:42.975200,,,,,
6928,professional,friend,free,2025-09-10 07:56:47.948456,,,,,
6929,student,chatgpt,free,2025-09-29 02:38:51.937905,,,,,
6930,student,search,free,2025-09-06 00:23:08.401337,,,,,
6931,student,social_media,free,2025-09-04 10:01:11.117930,,,,,
6932,teacher,social_media,free,2025-09-15 09:53:40.891034,,,,,
6933,teacher,social_media,free,2025-09-11 10:43:11.905770,,,,,
6934,professional,friend,free,2025-09-28 15:22:35.018595,,,,,
6935,teacher,friend,free,2025-09-30 19:07:00.428136,,,,,
6936,student,friend,free,2025-09-28 02:37:33.846936,,,,,
6937,student,friend,free,2025-09-21 06:49:41.238196,,,,,
6938,teacher,chatgpt,free,2025-09-08 03:53:30.041119,,,,,
6939,professional,social_media,free,2025-09-15 06:27:34.518375,,,,,
6940,student,friend,free,2025-09-08 03:56:31.091879,,,,,
6941,student,social_media,free,2025-09-07 03:04:46.410200,,,,,
6942,teacher,social_media,free,2025-09-24 04:58:22.760285,,,,,
6943,professional,social_media,free,2025-09-06 10:10:06.932800,,,,,
6944,student,social_media,free,2025-09-23 19:00:25.468654,,,,,
6945,student,chatgpt,premium,2025-09-21 00:00:08.496418,2025-09-27 15:28:34.369151,,2025-09-21 00:42:32.561571,2025-09-28 00:42:32.561571,True
6946,teacher,social_media,free,2025-09-12 00:28:46.666338,,,,,
6947,professional,search,free,2025-09-20 15:42:22.810551,,,,,
6948,professional,social_media,free,2025-09-15 02:20:23.037232,,,,,
6949,professional,friend,free,2025-09-09 11:16:41.985273,,,,,
6950,student,friend,free,2025-09-21 15:03:41.341493,,,,,
6951,professional,friend,free,2025-09-02 06:37:20.113733,,,,,
6952,professional,search,free,2025-09-29 12:01:26.475668,,,,,
6953,professional,social_media,free,2025-09-30 17:22:12.673651,,,2025-09-30 17:32:22.618521,2025-10-07 17:32:22.618521,
6954,student,friend,free,2025-09-17 21:58:22.954487,,,,,
6955,student,social_media,free,2025-09-20 06:56:44.535683,,,,,
6956,professional,search,free,2025-09-19 12:10:02.604626,,,2025-09-19 12:56:15.640902,2025-09-26 12:56:15.640902,
6957,professional,friend,free,2025-09-15 17:38:54.040832,,,,,
6958,student,search,free,2025-09-06 02:17:40.561917,,,,,
6959,professional,search,free,2025-09-30 10:14:25.250681,,,2025-09-30 10:28:44.071483,2025-10-07 10:28:44.071483,
6960,student,search,free,2025-09-24 04:13:19.716970,,,,,
6961,teacher,social_media,free,2025-09-09 04:48:02.396404,,,,,
6962,student,search,free,2025-09-09 21:51:50.493945,,,,,
6963,student,search,premium,2025-09-11 06:54:47.748582,2025-09-11 07:11:03.019737,,,,False
6964,teacher,social_media,free,2025-09-28 04:39:17.024785,,,,,
6965,teacher,search,free,2025-09-08 02:52:43.381591,,,,,
6966,student,friend,free,2025-09-09 18:34:18.164003,,,,,
6967,professional,friend,free,2025-09-10 04:15:32.361411,,,,,
6968,professional,social_media,free,2025-09-14 21:51:26.711795,,,,,
6969,student,social_media,free,2025-09-14 09:09:30.670012,,,,,
6970,professional,search,free,2025-09-24 11:27:35.132803,,,,,
6971,student,friend,free,2025-09-30 03:26:49.629247,,,,,
6972,student,friend,free,2025-09-21 03:03:11.023014,,,,,
6973,student,friend,free,2025-09-30 07:57:34.922148,,,,,
6974,student,friend,free,2025-09-05 18:03:57.812380,,,,,
6975,professional,friend,free,2025-09-11 03:15:40.391645,,,,,
6976,professional,search,free,2025-09-23 01:42:46.347797,,,,,
6977,student,friend,free,2025-09-15 23:00:51.920142,,,2025-09-15 23:25:25.932025,2025-09-22 23:25:25.932025,
6978,student,social_media,free,2025-09-25 21:01:55.759414,,,,,
6979,student,social_media,free,2025-09-04 23:29:52.996116,,,,,
6980,student,search,free,2025-09-27 21:39:28.920992,,,,,
6981,professional,friend,free,2025-09-14 22:50:49.146903,,,,,
6982,teacher,social_media,free,2025-09-24 12:52:44.673167,,,,,
6983,professional,friend,free,2025-09-30 21:10:48.405503,,,,,
6984,teacher,social_media,free,2025-09-07 06:45:43.751607,,,,,
6985,student,search,free,2025-09-10 13:26:32.646795,,,2025-09-10 14:19:34.868967,2025-09-17 14:19:34.868967,
6986,student,friend,free,2025-09-05 18:16:44.702466,,,,,
6987,teacher,search,free,2025-09-20 05:53:18.081701,,,2025-09-20 06:20:49.496992,2025-09-27 06:20:49.496992,
6988,professional,chatgpt,free,2025-09-12 20:08:22.581351,,,2025-09-12 20:33:55.877212,2025-09-19 20:33:55.877212,
6989,student,friend,free,2025-09-25 14:49:30.519835,,,,,
6990,professional,friend,free,2025-09-08 18:15:21.874038,,,,,
6991,professional,search,free,2025-09-06 13:20:41.018361,,,,,
6992,professional,friend,free,2025-09-07 15:40:56.455996,,,,,
6993,teacher,friend,free,2025-09-30 02:35:23.026303,,,,,
6994,student,friend,free,2025-09-24 09:48:14.079754,,,,,
6995,professional,friend,free,2025-09-26 17:15:26.091469,,,,,
6996,student,friend,free,2025-09-21 00:33:26.700323,,,,,
6997,professional,friend,free,2025-09-10 10:22:21.320437,,,,,
6998,professional,search,free,2025-09-16 22:03:26.477160,,,,,
6999,student,friend,free,2025-09-29 19:58:46.415804,,,,,
7000,student,social_media,premium,2025-09-10 14:02:16.922357,2025-09-17 12:16:23.052233,,2025-09-10 14:19:51.696668,2025-09-17 14:19:51.696668,True
7001,student,search,free,2025-09-14 01:07:10.930001,,,,,
7002,teacher,social_media,free,2025-09-11 02:39:32.486640,,,,,
7003,student,search,free,2025-09-27 19:03:13.524670,,,,,
7004,student,search,free,2025-09-04 23:13:30.884698,,,,,
7005,professional,friend,free,2025-09-26 00:35:57.965881,,,,,
7006,student,friend,free,2025-09-14 02:53:00.484323,,,2025-09-14 03:21:14.662918,2025-09-21 03:21:14.662918,
7007,professional,friend,free,2025-09-20 09:40:20.152693,,,,,
7008,teacher,friend,free,2025-09-11 01:06:22.972522,,,,,
7009,student,chatgpt,free,2025-09-23 20:07:37.871250,,,,,
7010,professional,friend,free,2025-09-17 05:16:39.676598,,,,,
7011,student,search,free,2025-09-02 20:39:32.760098,,,,,
7012,student,chatgpt,free,2025-09-21 10:53:45.210603,,,,,
7013,student,search,free,2025-09-16 23:44:54.618050,,,,,
7014,professional,social_media,free,2025-09-25 03:05:45.355111,,,,,
7015,student,search,free,2025-09-18 22:57:27.545916,,,,,
7016,professional,search,free,2025-09-27 15:22:53.443143,,,,,
7017,student,friend,free,2025-09-02 01:35:13.788379,,,,,
7018,student,social_media,free,2025-09-11 19:02:58.974488,,,,,
7019,professional,friend,premium,2025-09-29 23:12:44.803960,2025-10-06 06:10:10.929800,,2025-09-29 23:47:28.488890,2025-10-06 23:47:28.488890,True
7020,professional,search,free,2025-09-09 07:06:40.089020,,,,,
7021,professional,search,free,2025-09-22 08:48:40.760260,,,,,
7022,professional,friend,free,2025-09-02 15:50:32.036713,,,,,
7023,student,social_media,free,2025-09-01 00:02:02.367830,,,,,
7024,student,search,free,2025-09-13 00:35:26.343779,,,,,
7025,teacher,search,free,2025-09-05 01:06:14.437416,,,2025-09-05 01:58:13.491801,2025-09-12 01:58:13.491801,
7026,professional,friend,free,2025-09-13 11:39:15.386363,,,,,
7027,student,search,premium,2025-09-08 06:03:23.734330,2025-09-26 23:33:19.248614,,,,False
7028,professional,chatgpt,premium,2025-09-20 01:33:17.492581,2025-09-20 01:43:19.743015,,,,False
7029,teacher,social_media,free,2025-09-19 09:36:50.049575,,,,,
7030,professional,friend,free,2025-09-18 15:53:19.800874,,,,,
7031,student,friend,free,2025-09-16 01:51:18.829004,,,2025-09-16 02:33:36.352762,2025-09-23 02:33:36.352762,
7032,teacher,friend,free,2025-09-14 19:59:15.562082,,,,,
7033,student,friend,free,2025-09-06 18:15:24.693804,,,,,
7034,professional,friend,free,2025-09-13 04:17:52.981620,,,,,
7035,student,friend,free,2025-09-15 12:01:11.680247,,,,,
7036,teacher,friend,free,2025-09-03 16:39:15.800128,,,2025-09-03 17:25:39.643506,2025-09-10 17:25:39.643506,
7037,student,friend,free,2025-09-24 21:39:07.682578,,,,,
7038,student,friend,free,2025-09-29 17:21:30.840423,,,,,
7039,student,chatgpt,free,2025-09-04 18:37:59.259108,,,,,
7040,student,search,free,2025-09-01 02:46:17.063255,,,,,
7041,student,friend,free,2025-09-01 15:56:51.049678,,,,,
7042,teacher,search,free,2025-09-20 14:25:27.641710,,,,,
7043,student,search,free,2025-09-01 10:04:13.702864,,,,,
7044,student,friend,free,2025-09-12 22:36:22.452351,,,,,
7045,student,social_media,free,2025-09-15 13:27:16.198117,,,,,
7046,student,social_media,free,2025-09-24 15:41:45.070923,,,,,
7047,teacher,friend,free,2025-09-25 06:02:07.839640,,,,,
7048,student,social_media,free,2025-09-19 22:10:21.279063,,,2025-09-19 22:32:28.062115,2025-09-26 22:32:28.062115,
7049,student,friend,free,2025-09-01 20:15:02.204605,,,,,
7050,student,friend,free,2025-09-27 04:08:33.584129,,,,,
7051,professional,search,free,2025-09-09 00:36:56.845188,,,,,
7052,student,friend,free,2025-09-13 15:09:44.420712,,,,,
7053,student,friend,free,2025-09-30 06:25:58.498463,,,,,
7054,professional,friend,free,2025-09-03 09:54:43.577988,,,,,
7055,student,friend,free,2025-09-03 05:35:27.090637,,,,,
7056,professional,search,free,2025-09-29 15:19:23.120059,,,,,
7057,teacher,social_media,free,2025-09-26 17:28:45.779680,,,,,
7058,teacher,search,free,2025-09-21 16:27:49.178211,,,,,
7059,teacher,friend,free,2025-09-14 11:14:15.696502,,,,,
7060,teacher,social_media,free,2025-09-16 13:53:44.712994,,,,,
7061,student,friend,free,2025-09-23 12:11:21.870058,,,,,
7062,student,friend,free,2025-09-01 11:52:11.799081,,,,,
7063,professional,friend,free,2025-09-23 23:18:40.431842,,,,,
7064,student,search,free,2025-09-12 06:30:08.760117,,,,,
7065,student,friend,free,2025-09-22 09:04:19.934653,,,,,
7066,teacher,chatgpt,free,2025-09-21 21:54:14.201585,,,,,
7067,professional,search,free,2025-09-24 01:38:46.695614,,,,,
7068,student,friend,free,2025-09-13 09:06:31.634595,,,,,
7069,professional,search,free,2025-09-06 05:44:15.446536,,,,,
7070,professional,chatgpt,free,2025-09-04 06:14:24.372711,,,,,
7071,student,search,free,2025-09-18 06:55:30.072882,,,,,
7072,student,friend,free,2025-09-29 14:54:19.546516,,,,,
7073,student,chatgpt,free,2025-09-07 00:03:52.448637,,,,,
7074,professional,friend,free,2025-09-18 04:39:24.651838,,,2025-09-18 05:08:47.597162,2025-09-25 05:08:47.597162,
7075,student,social_media,free,2025-09-04 10:54:44.123679,,,,,
7076,student,chatgpt,free,2025-09-29 05:12:16.766148,,,,,
7077,student,friend,free,2025-09-22 18:27:42.256569,,,,,
7078,teacher,social_media,premium,2025-09-21 16:18:10.363899,2025-09-21 16:20:11.383853,,,,False
7079,student,friend,free,2025-09-18 03:50:14.376018,,,,,
7080,professional,friend,free,2025-09-08 02:39:23.809328,,,,,
7081,student,social_media,free,2025-09-25 22:36:19.703610,,,,,
7082,student,chatgpt,free,2025-09-15 06:33:33.263108,,,,,
7083,teacher,friend,free,2025-09-24 15:19:09.202506,,,,,
7084,professional,social_media,free,2025-09-24 06:43:13.708650,,,,,
7085,student,friend,free,2025-09-25 14:57:56.039904,,,,,
7086,student,social_media,free,2025-09-19 10:52:10.591487,,,,,
7087,student,friend,free,2025-09-12 22:12:44.686218,,,,,
7088,professional,search,free,2025-09-25 22:12:19.692650,,,,,
7089,professional,social_media,free,2025-09-21 01:58:19.110685,,,,,
7090,teacher,friend,premium,2025-09-20 05:31:03.609825,2025-11-03 00:54:03.397486,,,,False
7091,student,friend,free,2025-09-01 18:34:40.340502,,,,,
7092,student,friend,free,2025-09-27 18:59:09.814944,,,,,
7093,student,social_media,free,2025-09-24 07:23:00.890856,,,,,
7094,professional,social_media,free,2025-09-13 21:59:06.217144,,,,,
7095,professional,social_media,free,2025-09-06 16:23:49.403696,,,,,
7096,teacher,chatgpt,free,2025-09-03 14:34:36.511879,,,,,
7097,student,friend,free,2025-09-11 20:43:01.271421,,,,,
7098,student,friend,free,2025-09-02 00:57:15.788708,,,,,
7099,student,social_media,free,2025-09-21 00:04:02.857030,,,2025-09-21 00:44:10.886366,2025-09-28 00:44:10.886366,
7100,professional,social_media,free,2025-09-13 22:42:53.467179,,,,,
7101,professional,search,free,2025-09-10 17:38:41.374516,,,,,
7102,professional,friend,free,2025-09-20 23:54:43.950568,,,,,
7103,professional,search,free,2025-09-28 01:02:25.067751,,,,,
7104,teacher,friend,free,2025-09-23 09:22:37.286406,,,,,
7105,teacher,friend,free,2025-09-19 11:30:55.751110,,,,,
7106,student,friend,free,2025-09-30 20:48:23.520943,,,,,
7107,teacher,friend,free,2025-09-22 06:58:19.711116,,,,,
7108,student,friend,free,2025-09-29 15:08:40.051858,,,,,
7109,student,friend,free,2025-09-14 23:09:09.711812,,,,,
7110,student,chatgpt,premium,2025-09-22 00:39:06.090267,2025-09-28 17:20:28.825934,,2025-09-22 00:54:18.824687,2025-09-29 00:54:18.824687,True
7111,professional,friend,free,2025-09-18 13:26:08.231989,,,,,
7112,student,friend,free,2025-09-11 15:32:59.842682,,,,,
7113,professional,social_media,free,2025-09-01 23:49:21.068864,,,,,
7114,professional,friend,free,2025-09-23 14:07:19.989209,,,,,
7115,professional,search,free,2025-09-27 08:07:14.056913,,,,,
7116,student,friend,free,2025-09-15 15:41:39.221870,,,,,
7117,professional,search,free,2025-09-30 15:56:37.847135,,,,,
7118,teacher,chatgpt,free,2025-09-07 01:59:21.171019,,,,,
7119,student,friend,free,2025-09-23 08:10:06.003271,,,,,
7120,student,friend,free,2025-09-11 10:36:08.268273,,,,,
7121,student,friend,free,2025-09-20 10:06:50.181959,,,,,
7122,teacher,social_media,free,2025-09-18 18:31:37.913264,,,,,
7123,professional,friend,free,2025-09-30 04:35:27.373068,,,2025-09-30 04:44:50.617860,2025-10-07 04:44:50.617860,
7124,professional,social_media,free,2025-09-19 12:35:52.321899,,,,,
7125,professional,friend,free,2025-09-11 04:00:35.746476,,,,,
7126,student,friend,free,2025-09-26 17:00:09.368741,,,,,
7127,student,search,free,2025-09-18 13:05:35.113633,,,,,
7128,student,search,free,2025-09-26 21:42:03.106706,,,,,
7129,student,friend,free,2025-09-22 11:55:59.652148,,,,,
7130,professional,social_media,free,2025-09-25 16:52:04.001913,,,,,
7131,student,search,free,2025-09-10 09:23:58.903834,,,,,
7132,professional,friend,free,2025-09-09 02:43:52.183856,,,,,
7133,professional,friend,free,2025-09-06 19:22:58.546360,,,,,
7134,teacher,search,free,2025-09-05 16:10:58.221886,,,2025-09-05 16:16:28.544372,2025-09-12 16:16:28.544372,
7135,student,friend,free,2025-09-20 20:15:01.033887,,,,,
7136,professional,social_media,premium,2025-09-03 08:56:27.728483,2025-09-03 08:59:08.505912,,,,False
7137,professional,friend,premium,2025-09-02 15:28:25.803364,2025-09-09 02:34:12.316724,,2025-09-02 16:23:59.558489,2025-09-09 16:23:59.558489,True
7138,teacher,chatgpt,free,2025-09-12 11:32:27.960091,,,,,
7139,professional,friend,free,2025-09-30 16:47:41.325410,,,2025-09-30 17:43:56.455459,2025-10-07 17:43:56.455459,
7140,student,friend,free,2025-09-15 14:36:40.163932,,,2025-09-15 15:09:26.675604,2025-09-22 15:09:26.675604,
7141,professional,friend,free,2025-09-27 03:46:36.571424,,,,,
7142,student,friend,free,2025-09-13 22:37:16.512585,,,,,
7143,student,friend,free,2025-09-02 23:38:16.314172,,,,,
7144,teacher,search,free,2025-09-11 23:16:55.381928,,,,,
7145,professional,friend,free,2025-09-15 14:05:01.036476,,,,,
7146,student,friend,free,2025-09-06 07:58:12.030159,,,,,
7147,student,search,free,2025-09-02 18:04:55.440078,,,,,
7148,professional,social_media,free,2025-09-01 04:58:01.780662,,,,,
7149,professional,search,free,2025-09-28 01:24:48.445246,,,,,
7150,student,friend,free,2025-09-17 21:48:29.709048,,,,,
7151,student,search,free,2025-09-06 22:45:17.036725,,,,,
7152,student,chatgpt,free,2025-09-08 13:53:02.226375,,,,,
7153,teacher,friend,free,2025-09-17 12:48:15.212361,,,,,
7154,student,friend,free,2025-09-24 05:17:25.989448,,,,,
7155,student,friend,free,2025-09-27 21:42:34.751737,,,,,
7156,student,friend,free,2025-09-24 22:50:28.587623,,,,,
7157,professional,search,free,2025-09-13 14:36:44.313246,,,,,
7158,professional,search,free,2025-09-10 15:18:02.437956,,,,,
7159,teacher,friend,free,2025-09-24 00:12:07.296797,,,,,
7160,student,social_media,free,2025-09-19 08:51:14.708958,,,,,
7161,student,friend,free,2025-09-03 22:28:38.942387,,,,,
7162,student,friend,free,2025-09-08 08:03:59.439647,,,,,
7163,professional,friend,free,2025-09-30 22:28:37.510212,,,,,
7164,teacher,friend,premium,2025-09-15 02:00:41.032108,2025-09-21 12:20:55.343071,,2025-09-15 02:14:55.414453,2025-09-22 02:14:55.414453,True
7165,student,friend,free,2025-09-10 02:55:40.255367,,,,,
7166,teacher,friend,free,2025-09-06 19:25:15.210105,,,,,
7167,teacher,friend,free,2025-09-07 19:54:35.724537,,,,,
7168,teacher,search,free,2025-09-17 04:02:20.202536,,,,,
7169,student,search,free,2025-09-30 19:50:01.068166,,,,,
7170,professional,search,free,2025-09-12 06:41:39.653691,,,,,
7171,student,social_media,free,2025-09-23 16:00:54.463369,,,,,
7172,student,friend,free,2025-09-19 14:34:18.376881,,,,,
7173,student,friend,free,2025-09-01 15:11:12.268196,,,,,
7174,student,friend,free,2025-09-06 17:07:35.725525,,,,,
7175,student,friend,free,2025-09-23 02:04:18.270147,,,2025-09-23 02:56:42.874771,2025-09-30 02:56:42.874771,
7176,student,social_media,free,2025-09-09 22:14:43.808619,,,,,
7177,student,friend,premium,2025-09-21 21:43:55.250745,2025-10-11 06:43:32.665588,,,,False
7178,teacher,friend,free,2025-09-16 19:40:48.724263,,,,,
7179,student,friend,free,2025-09-25 09:03:25.482499,,,,,
7180,teacher,friend,free,2025-09-08 12:39:37.026621,,,,,
7181,student,friend,free,2025-09-18 13:10:11.089782,,,,,
7182,teacher,friend,free,2025-09-23 17:28:51.010145,,,,,
7183,teacher,friend,free,2025-09-18 17:07:22.867877,,,,,
7184,student,friend,free,2025-09-17 00:50:57.173213,,,,,
7185,professional,friend,free,2025-09-02 20:12:27.639578,,,,,
7186,student,chatgpt,free,2025-09-29 10:09:59.817962,,,,,
7187,student,social_media,free,2025-09-15 20:30:04.602107,,,,,
7188,professional,social_media,free,2025-09-26 00:26:42.449235,,,,,
7189,student,social_media,free,2025-09-30 01:58:28.264476,,,,,
7190,teacher,social_media,free,2025-09-19 14:04:56.833322,,,2025-09-19 14:21:33.057462,2025-09-26 14:21:33.057462,
7191,professional,social_media,free,2025-09-13 15:52:30.198548,,,,,
7192,teacher,friend,free,2025-09-26 03:04:19.483941,,,2025-09-26 03:53:33.516085,2025-10-03 03:53:33.516085,
7193,professional,friend,free,2025-09-17 23:33:28.547313,,,,,
7194,professional,friend,free,2025-09-22 22:30:52.687983,,,,,
7195,student,chatgpt,free,2025-09-30 12:25:25.274513,,,,,
7196,teacher,chatgpt,free,2025-09-28 10:15:12.503030,,,,,
7197,professional,friend,free,2025-09-05 12:31:09.006225,,,,,
7198,professional,search,free,2025-09-16 01:00:13.287245,,,,,
7199,student,search,free,2025-09-07 02:35:52.049160,,,,,
7200,student,search,free,2025-09-28 22:36:19.818246,,,,,
7201,teacher,search,free,2025-09-18 09:57:50.516487,,,,,
7202,student,social_media,free,2025-09-30 03:46:37.921297,,,,,
7203,student,chatgpt,free,2025-09-17 21:08:25.308956,,,,,
7204,professional,social_media,free,2025-09-14 05:11:11.973302,,,,,
7205,teacher,search,free,2025-09-22 11:26:26.123986,,,,,
7206,student,search,free,2025-09-27 20:30:45.832626,,,,,
7207,student,chatgpt,free,2025-09-29 19:32:18.930724,,,,,
7208,student,friend,premium,2025-09-24 19:11:19.581431,2025-10-26 12:26:32.746314,,,,False
7209,professional,friend,free,2025-09-30 19:42:31.788101,,,,,
7210,professional,social_media,free,2025-09-13 23:03:16.181382,,,,,
7211,professional,social_media,free,2025-09-15 10:06:37.436555,,,2025-09-15 10:15:44.318051,2025-09-22 10:15:44.318051,
7212,student,social_media,free,2025-09-06 19:49:47.554210,,,,,
7213,student,chatgpt,free,2025-09-02 11:56:36.695128,,,,,
7214,student,chatgpt,free,2025-09-07 16:36:19.424132,,,,,
7215,student,friend,free,2025-09-29 05:12:08.131584,,,2025-09-29 06:04:33.979545,2025-10-06 06:04:33.979545,
7216,student,friend,free,2025-09-05 03:09:24.796406,,,2025-09-05 03:46:10.926521,2025-09-12 03:46:10.926521,
7217,student,search,free,2025-09-15 02:39:16.822525,,,,,
7218,student,friend,free,2025-09-13 17:39:14.639523,,,,,
7219,teacher,friend,free,2025-09-24 11:46:27.416667,,,,,
7220,student,search,free,2025-09-14 18:00:00.344097,,,,,
7221,teacher,friend,free,2025-09-22 15:55:20.011610,,,,,
7222,teacher,social_media,free,2025-09-04 03:20:44.375812,,,,,
7223,professional,friend,free,2025-09-05 18:18:07.337345,,,2025-09-05 19:05:23.565735,2025-09-12 19:05:23.565735,
7224,student,friend,free,2025-09-15 17:53:28.064629,,,,,
7225,student,social_media,free,2025-09-21 23:34:56.233503,,,,,
7226,professional,search,free,2025-09-06 04:15:10.855322,,,,,
7227,teacher,social_media,free,2025-09-12 18:08:48.996238,,,,,
7228,student,friend,free,2025-09-19 07:38:08.316239,,,,,
7229,student,social_media,free,2025-09-22 19:13:35.695097,,,,,
7230,teacher,friend,free,2025-09-03 01:00:46.069933,,,,,
7231,student,search,free,2025-09-05 15:30:40.138612,,,,,
7232,student,search,free,2025-09-14 03:29:22.080371,,,,,
7233,professional,friend,free,2025-09-14 06:46:55.760563,,,,,
7234,student,friend,free,2025-09-21 14:00:56.620417,,,,,
7235,teacher,search,free,2025-09-09 19:33:02.619389,,,,,
7236,professional,chatgpt,free,2025-09-05 13:52:05.564874,,,2025-09-05 14:51:15.061301,2025-09-12 14:51:15.061301,
7237,teacher,friend,free,2025-09-08 04:23:11.146672,,,,,
7238,teacher,friend,free,2025-09-12 05:51:48.159763,,,,,
7239,student,friend,premium,2025-09-21 07:50:21.987342,2025-09-27 14:49:33.302282,,2025-09-21 08:42:27.936033,2025-09-28 08:42:27.936033,True
7240,teacher,search,free,2025-09-14 16:23:27.734812,,,,,
7241,student,search,free,2025-09-28 14:54:10.962370,,,,,
7242,teacher,chatgpt,free,2025-09-06 04:53:00.658618,,,,,
7243,student,friend,premium,2025-09-28 06:49:17.286110,2025-10-27 23:11:10.711728,,,,False
7244,professional,social_media,free,2025-09-12 22:20:50.411858,,,,,
7245,student,friend,free,2025-09-25 21:06:04.432045,,,,,
7246,professional,chatgpt,premium,2025-09-11 12:51:20.008293,2025-09-11 13:16:22.006489,,,,False
7247,professional,friend,free,2025-09-16 17:49:09.024282,,,,,
7248,professional,friend,free,2025-09-21 23:45:40.649189,,,,,
7249,student,friend,free,2025-09-03 11:51:07.302437,,,,,
7250,student,friend,free,2025-09-19 20:13:06.560400,,,,,
7251,teacher,social_media,free,2025-09-25 16:05:11.909313,,,,,
7252,student,chatgpt,free,2025-09-02 16:26:09.661995,,,,,
7253,student,social_media,free,2025-09-07 03:51:24.202994,,,,,
7254,teacher,social_media,free,2025-09-10 00:05:45.882552,,,,,
7255,student,friend,free,2025-09-10 09:34:48.736341,,,,,
7256,student,friend,free,2025-09-21 14:53:49.764222,,,,,
7257,student,social_media,free,2025-09-09 22:57:47.027365,,,,,
7258,student,social_media,free,2025-09-19 23:16:03.201878,,,2025-09-19 23:41:47.839120,2025-09-26 23:41:47.839120,
7259,student,search,free,2025-09-11 04:07:21.918680,,,2025-09-11 04:50:16.859328,2025-09-18 04:50:16.859328,
7260,teacher,social_media,free,2025-09-10 12:27:11.152868,,,,,
7261,teacher,friend,free,2025-09-25 07:54:02.523128,,,,,
7262,teacher,chatgpt,free,2025-09-22 20:21:43.730113,,,,,
7263,teacher,chatgpt,free,2025-09-15 17:19:40.934585,,,,,
